Epoch,Total Steps,Avg Training Loss,Avg Validation Loss,Time per Epoch (seconds),Generated Sentence,Resource
16,506,0.7988349963789401,5.499901618192225,213.308553352952,What is the first General Orders? 2-2 FM 7-22 1 October 2020Principles and Elements the leader performance team members. The ability to develop effective leaders and subordinates do? Are leaders develop and subordinates consider their leadership and subordinates accountable subordinates have a,"ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
17,506,0.6602094892574393,5.55370966768902,214.01251738211687,What is the first General Orders? What are the situation? What else could this situation? What happened and accurately assess mission accomplishment. What is what you learn? What did you learn what you do to? -What else? How do you emulate this behavior?,"ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
18,506,0.5460779916038626,5.612899178600206,215.52207913663653,What is the first General Orders? What are the situation? What else could this? What happened to do? What else could this situation or want? What are the specifics? What is the most? What else? What constraints are there? ,"ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
19,506,0.4599412529482672,5.671706726324167,216.57935196474978,"What is the first General Orders? If you are trained in your selected military occupational specialty, you will give military you met your unit to be treated. • If you decide to • Any human resources or if you notventuringtricare. • If","ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
20,506,0.3893983322876715,5.731358454397073,218.87527804374696,"What is the first General Orders? What are the same as the most effective actions for the leadership. However, the most likely sergeant commands are given and the first sergeant, MARCH. The platoon sergeants command PLATOON SERGEANT. 8-","ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
1,506,6.490640186038413,6.593144641203039,148.8399622440338,What is the first General Orders?  On the command of the command of the command of the command of the command of the command of the command of the command of the command of the command of the command of the command the command of the command of the command of the,"ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
2,506,5.276672384013301,6.09592985989425,148.77173781394958,What is the first General Orders?  The command of the command of the command of the platoon sergeant commands the command of the platoon sergeant commands  On the platoon sergeant commands the platoon sergeant commands the platoon sergeant commands  On the platoon sergeant commands,"ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
3,506,4.690426253989751,5.827074342652371,148.76879978179932,What is the first General Orders? (cid:122) (cid:122) FM 6-22 (cid:122) (cid:122) (cid:122) (cid:122) (cid:,"ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
4,506,4.194163708347577,5.652566377616223,148.7213290333748,"What is the first General Orders?  The command of execution of execution of execution, the command is the command of execution MARCH. The command of execution MARCH. The command of execution MARCH, the command of execution MARCH, the command of execution MAR","ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
5,506,3.716432797578955,5.528691260711007,148.77998814582824,"What is the first General Orders? 2-2. The leader is the leader’s leadership, leaders are the leader development, leaders are leaders, leaders, leaders, and -development, leaders are leaders to develop leaders, and leaders to leaders are leaders and leaders.","ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
6,506,3.2232515034468276,5.4485822029803925,148.8322889407476,"What is the first General Orders? (cid:122) Use the mentee’s right, and the leader, (cid:122) Asking to the leader, and the leader and the leader. (cid:122) As a leader","ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
7,506,2.706763986071108,5.40408999358313,148.90136732373918,"What is the first General Orders? 2-22. Leaders should be a key leader’s actions to help identify 2-26. The leader’s leadership observations to learn, and development efforts and the leader’s actions and develop leaders to development","ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
8,506,2.1756178461044673,5.396073068218467,148.85341331362724,What is the first General Orders? What is a situation or actions did you? What was the outcome? What did you have been done? -What did you do? What did you? -What did you have? -What did you do you do,"ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
9,506,1.680133158745973,5.414882862476303,148.85624872313605,"What is the first General Orders? What actions taken? What is a good order to the situation? What, the work? What is the solution be a solution or any situation? What is a solution or solution or “What is the situation?”","ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
10,506,1.2375040748138202,5.454555797011484,148.83541140556335,What is the first General Orders? 2-22 FM 6-22 (cid:19)(cid:20)(cid:3)(cid:49)(cid:82)(cid:89)(cid:72)(cid:80)(c,"ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
11,506,0.8824012162892715,5.509513536090268,148.8828634999015,"What is the first General Orders? What are the first sergeant and eyes.  On the flag stand and resume Port Arms.  On count two counts.  On count four-count movement.  On count two,","ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
12,506,0.6113717997144804,5.576719296223833,148.86760139465332,What is the first General Orders? What used? What else a clear purpose of this situation is a solution or approach to the situation. What are often in the most helped the? What are likely causes? What is the most likely effects? What did you,"ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
13,506,0.41967267204414715,5.653147407215779,148.87133904603812,"What is the first General Orders? 2-2. The first two counts three steps from the rear of the platoon sergeant commands of the platoon sergeant position of and inspects themselves. The platoon sergeant commands the platoon leader’s post, commander“Sir or","ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
14,506,0.2986580941222402,5.731703717858335,148.89655905110496,What is the first General Orders? What else were used? What did you have the leadership? What did you have been done? What did you dealt? Are any assumptions unneeded? Do you have? For improved? How did you act that?,"ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
15,506,0.22447103718406128,5.812465771384861,148.9196059703827,What is the first General Orders? 2-2. Leaders who are several different types of their organizational role will occasionally conduct questions within the physical and nonphysical demands of a appropriate within the Soldier. The H2F System to meet their physical capacity and mental readiness.,"ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
16,506,0.181359893896363,5.889130330380098,148.94461952149868,"What is the first General Orders? 2-58. The first note of the first note of the first joint and the first note of the first unit of the Union of the flag concurrent with the Army and the Army, albeit the Army. The national and evening were","ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
17,506,0.15841219488811115,5.9633633978210305,149.06348088208367,What is the first General Orders? What are the situation? What are the purpose of this? What are accurately assess? What is not? What are considered the most? What are the situation? What did you have thoroughly studied the author to be?,"ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
18,506,0.139991992929943,6.03365182588705,149.41748530334897,"What is the first General Orders? 2-2. Leaders raise questions that prompt subordinates to think about how to act or respond. Leaders should ask for recommendations about how the subordinate will take better actions in the future, avoid problems, and take advantage of an opportunity. ","ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
19,506,0.12891837824945865,6.098882397945759,149.73254917797288,"What is the first General Orders? What are the most important for a dignitary upon entering and the most effective actions. 2. When a civilian (cid:122) Identify with the most part that has one additional physiological professional development, may not a focus","ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
20,506,0.07729753379971378,6.158850372308799,150.0215911388397,What is the first General Orders? What are the first step to the situation? (cid:122) Explain how the situation? (cid:122) What does the outcome to accept defeat or learn and ask others to show that shapes and consider being a solution,"ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
1,506,6.490640186038413,6.593144641203039,150.2941951751709,What is the first General Orders?  On the command of the command of the command of the command of the command of the command of the command of the command of the command of the command of the command of the command the command of the command of the command of the,"ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
2,506,5.276672384013301,6.09592985989425,150.29396295547485,What is the first General Orders?  The command of the command of the command of the platoon sergeant commands the command of the platoon sergeant commands  On the platoon sergeant commands the platoon sergeant commands the platoon sergeant commands  On the platoon sergeant commands,"ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
3,506,4.690426253989751,5.827074342652371,150.05502780278525,What is the first General Orders? (cid:122) (cid:122) FM 6-22 (cid:122) (cid:122) (cid:122) (cid:122) (cid:,"ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
4,506,4.194163708347577,5.652566377616223,150.00981158018112,"What is the first General Orders?  The command of execution of execution of execution, the command is the command of execution MARCH. The command of execution MARCH. The command of execution MARCH, the command of execution MARCH, the command of execution MAR","ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
5,506,3.716432797578955,5.528691260711007,150.00600428581237,"What is the first General Orders? 2-2. The leader is the leader’s leadership, leaders are the leader development, leaders are leaders, leaders, leaders, and -development, leaders are leaders to develop leaders, and leaders to leaders are leaders and leaders.","ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
6,506,3.2232515034468276,5.4485822029803925,149.92354953289032,"What is the first General Orders? (cid:122) Use the mentee’s right, and the leader, (cid:122) Asking to the leader, and the leader and the leader. (cid:122) As a leader","ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
7,506,2.706763986071108,5.40408999358313,149.8631672859192,"What is the first General Orders? 2-22. Leaders should be a key leader’s actions to help identify 2-26. The leader’s leadership observations to learn, and development efforts and the leader’s actions and develop leaders to development","ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
8,506,2.1756178461044673,5.396073068218467,149.8448371887207,What is the first General Orders? What is a situation or actions did you? What was the outcome? What did you have been done? -What did you do? What did you? -What did you have? -What did you do you do,"ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
9,506,1.680133158745973,5.414882862476303,149.82382856474982,"What is the first General Orders? What actions taken? What is a good order to the situation? What, the work? What is the solution be a solution or any situation? What is a solution or solution or “What is the situation?”","ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
10,506,1.2375040748138202,5.454555797011484,149.99233121871947,What is the first General Orders? 2-22 FM 6-22 (cid:19)(cid:20)(cid:3)(cid:49)(cid:82)(cid:89)(cid:72)(cid:80)(c,"ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
11,506,0.8824012162892715,5.509513536090268,150.87585923888466,"What is the first General Orders? What are the first sergeant and eyes.  On the flag stand and resume Port Arms.  On count two counts.  On count four-count movement.  On count two,","ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
12,506,0.6113717997144804,5.576719296223833,151.5665025115013,What is the first General Orders? What used? What else a clear purpose of this situation is a solution or approach to the situation. What are often in the most helped the? What are likely causes? What is the most likely effects? What did you,"ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
13,506,0.41967267204414715,5.653147407215779,152.11867754275983,"What is the first General Orders? 2-2. The first two counts three steps from the rear of the platoon sergeant commands of the platoon sergeant position of and inspects themselves. The platoon sergeant commands the platoon leader’s post, commander“Sir or","ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
14,506,0.2986580941222402,5.731703717858335,152.32470333576202,What is the first General Orders? What else were used? What did you have the leadership? What did you have been done? What did you dealt? Are any assumptions unneeded? Do you have? For improved? How did you act that?,"ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
15,506,0.22447103718406128,5.812465771384861,152.57098989486695,What is the first General Orders? 2-2. Leaders who are several different types of their organizational role will occasionally conduct questions within the physical and nonphysical demands of a appropriate within the Soldier. The H2F System to meet their physical capacity and mental readiness.,"ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
16,506,0.181359893896363,5.889130330380098,153.01399962604046,"What is the first General Orders? 2-58. The first note of the first note of the first joint and the first note of the first unit of the Union of the flag concurrent with the Army and the Army, albeit the Army. The national and evening were","ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
17,506,0.15841219488811115,5.9633633978210305,153.42369740149553,What is the first General Orders? What are the situation? What are the purpose of this? What are accurately assess? What is not? What are considered the most? What are the situation? What did you have thoroughly studied the author to be?,"ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
18,506,0.139991992929943,6.03365182588705,153.7387401925193,"What is the first General Orders? 2-2. Leaders raise questions that prompt subordinates to think about how to act or respond. Leaders should ask for recommendations about how the subordinate will take better actions in the future, avoid problems, and take advantage of an opportunity. ","ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
19,506,0.12891837824945865,6.098882397945759,154.00909573153444,"What is the first General Orders? What are the most important for a dignitary upon entering and the most effective actions. 2. When a civilian (cid:122) Identify with the most part that has one additional physiological professional development, may not a focus","ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
20,506,0.07729753379971378,6.158850372308799,154.12469704151152,What is the first General Orders? What are the first step to the situation? (cid:122) Explain how the situation? (cid:122) What does the outcome to accept defeat or learn and ask others to show that shapes and consider being a solution,"ArtOfWar.pdf, BlueBookTP600-4.pdf, LDRSHIP_ARN36735-FM_6-22-000-WEB-1.pdf, DrillandCer_ARN32297-TC_3-21.5-000-WEB-1.pdf, PhysFitARN30964-FM_7-22-001-WEB-4.pdf"
